state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Missouri,29173,Ralls County,4575,1154,5777,3421,0.79193353,0.19975766,0.59217587
Missouri,29175,Randolph County,8322,2571,11025,5751,0.754829932,0.233197279,0.521632653
Missouri,29177,Ray County,8602,2927,11662,5675,0.737609329,0.250986109,0.486623221
Missouri,29179,Reynolds County,2560,472,3057,2088,0.837422309,0.154399738,0.683022571
Missouri,29181,Ripley County,5002,763,5804,4239,0.861819435,0.131461061,0.730358374
Missouri,29183,St. Charles County,130588,92226,226052,38362,0.577690089,0.407985773,0.169704316
Missouri,29185,St. Clair County,3982,959,4987,3023,0.798476038,0.19229998,0.606176058
Missouri,29186,Ste. Genevieve County,7031,2629,9775,4402,0.719283887,0.268951407,0.450332481
Missouri,29187,St. Francois County,21521,6811,28614,14710,0.75211435,0.238030335,0.514084015
Missouri,29189,St. Louis County,187982,305635,502356,-117653,0.374200766,0.608403204,-0.234202438
Missouri,29195,Saline County,6498,2726,9330,3772,0.696463023,0.292175777,0.404287245
Missouri,29197,Schuyler County,1588,334,1945,1254,0.816452442,0.171722365,0.644730077
Missouri,29199,Scotland County,1537,358,1918,1179,0.801355579,0.186652763,0.614702815
Missouri,29201,Scott County,13786,3525,17418,10261,0.791480078,0.202376852,0.589103227
Missouri,29203,Shannon County,3364,625,4013,2739,0.838275604,0.155743833,0.682531772
Missouri,29205,Shelby County,2691,550,3262,2141,0.824954016,0.168608216,0.6563458
Missouri,29207,Stoddard County,11783,1736,13599,10047,0.866460769,0.127656445,0.738804324
Missouri,29209,Stone County,15357,3620,19122,11737,0.80310637,0.189310742,0.613795628
Missouri,29211,Sullivan County,2035,408,2463,1627,0.826228177,0.165651644,0.660576533
Missouri,29213,Taney County,21236,5329,26811,15907,0.792062959,0.198761702,0.593301257
Missouri,29215,Texas County,9855,1589,11525,8266,0.855097614,0.137874187,0.717223427
Missouri,29217,Vernon County,7112,1774,8973,5338,0.792600022,0.197704224,0.594895799
Missouri,29219,Warren County,14915,4970,20094,9945,0.742261372,0.247337514,0.494923858
Missouri,29221,Washington County,8424,1747,10235,6677,0.823058134,0.170688813,0.652369321
Missouri,29223,Wayne County,5030,783,5847,4247,0.860270224,0.133914828,0.726355396
Missouri,29225,Webster County,15984,3653,19808,12331,0.806946688,0.184420436,0.622526252
Missouri,29227,Worth County,904,190,1105,714,0.818099548,0.171945701,0.646153846
Missouri,29229,Wright County,7850,1057,8978,6793,0.874359546,0.117732234,0.756627311
Missouri,29510,St. Louis city,19342,94458,116082,-75116,0.166623594,0.813717889,-0.647094295
Montana,30001,Beaverhead County,4058,1543,5794,2515,0.700379703,0.266309976,0.434069727
Montana,30003,Big Horn County,2188,2112,4470,76,0.489485459,0.472483221,0.017002237
Montana,30005,Blaine County,1526,1348,3019,178,0.505465386,0.446505465,0.058959921
Montana,30007,Broadwater County,3770,885,4810,2885,0.783783784,0.183991684,0.5997921
Montana,30009,Carbon County,4719,2353,7297,2366,0.646704125,0.322461285,0.32424284
Montana,30011,Carter County,760,75,854,685,0.889929742,0.087822014,0.802107728
Montana,30013,Cascade County,22419,14021,37583,8398,0.596519703,0.37306761,0.223452093
Montana,30015,Chouteau County,1885,940,2934,945,0.642467621,0.320381731,0.32208589
Montana,30017,Custer County,4208,1385,5797,2823,0.725892703,0.238916681,0.486976022
Montana,30019,Daniels County,778,154,951,624,0.818086225,0.161934805,0.65615142
Montana,30021,Dawson County,3627,894,4638,2733,0.782018111,0.192755498,0.589262613
Montana,30023,Deer Lodge County,2329,2376,4870,-47,0.478234086,0.48788501,-0.009650924
Montana,30025,Fallon County,1303,163,1507,1140,0.864631719,0.108161911,0.756469808
Montana,30027,Fergus County,4965,1522,6712,3443,0.739719905,0.226758045,0.512961859
Montana,30029,Flathead County,41390,20062,63140,21328,0.655527399,0.317738359,0.33778904
Montana,30031,Gallatin County,32695,34938,69897,-2243,0.467759704,0.499849779,-0.032090075
Montana,30033,Garfield County,756,39,800,717,0.945,0.04875,0.89625
Montana,30035,Glacier County,1939,2933,5078,-994,0.381843245,0.577589602,-0.195746357
Montana,30037,Golden Valley County,440,67,515,373,0.854368932,0.130097087,0.724271845
Montana,30039,Granite County,1537,579,2176,958,0.706341912,0.266084559,0.440257353
Montana,30041,Hill County,3871,2634,6804,1237,0.568930041,0.38712522,0.181804821
Montana,30043,Jefferson County,5544,2516,8291,3028,0.668676879,0.303461585,0.365215294
Montana,30045,Judith Basin County,1051,265,1353,786,0.776792313,0.19586105,0.580931264
Montana,30047,Lake County,9880,6510,16910,3370,0.584269663,0.384979302,0.199290361
Montana,30049,Lewis and Clark County,21479,19085,42023,2394,0.51112486,0.454156057,0.056968803
Montana,30051,Liberty County,752,214,988,538,0.761133603,0.21659919,0.544534413
Montana,30053,Lincoln County,8909,2615,11789,6294,0.75570447,0.221816948,0.533887522
Montana,30055,McCone County,931,129,1082,802,0.860443623,0.11922366,0.741219963
Montana,30057,Madison County,4615,1689,6461,2926,0.714285714,0.261414642,0.452871073
Montana,30059,Meagher County,888,256,1172,632,0.757679181,0.218430034,0.539249147
Montana,30061,Mineral County,2049,689,2833,1360,0.72326156,0.243205083,0.480056477
Montana,30063,Missoula County,27306,42903,72773,-15597,0.375221579,0.589545573,-0.214323994
Montana,30065,Musselshell County,2550,396,3012,2154,0.846613546,0.131474104,0.715139442
Montana,30067,Park County,6128,5224,11717,904,0.523000768,0.445847913,0.077152855
Montana,30069,Petroleum County,284,37,324,247,0.87654321,0.114197531,0.762345679
Montana,30071,Phillips County,1753,385,2189,1368,0.800822293,0.175879397,0.624942896
Montana,30073,Pondera County,1972,782,2852,1190,0.6914446,0.274193548,0.417251052
Montana,30075,Powder River County,963,131,1106,832,0.870705244,0.118444846,0.752260398
Montana,30077,Powell County,2466,710,3282,1756,0.751371115,0.216331505,0.53503961
Montana,30079,Prairie County,546,122,688,424,0.793604651,0.177325581,0.61627907
Montana,30081,Ravalli County,20617,8485,29904,12132,0.68943954,0.283741306,0.405698234
Montana,30083,Richland County,4387,778,5309,3609,0.826332643,0.146543605,0.679789037
Montana,30085,Roosevelt County,2055,1680,3914,375,0.525038324,0.429228411,0.095809913
Montana,30087,Rosebud County,2466,1095,3693,1371,0.667749797,0.296506905,0.371242892
Montana,30089,Sanders County,6150,1705,8069,4445,0.76217623,0.211302516,0.550873714
Montana,30091,Sheridan County,1321,509,1912,812,0.690899582,0.266213389,0.424686192
Montana,30093,Silver Bow County,8110,9386,18226,-1276,0.444968726,0.514978602,-0.070009876
Montana,30095,Stillwater County,4699,1056,5906,3643,0.795631561,0.178801219,0.616830342
Montana,30097,Sweet Grass County,1789,525,2381,1264,0.751364973,0.22049559,0.530869383
Montana,30099,Teton County,2533,927,3568,1606,0.709921525,0.259809417,0.450112108
Montana,30101,Toole County,1571,415,2046,1156,0.767839687,0.2028348,0.565004888
Montana,30103,Treasure County,367,57,442,310,0.830316742,0.128959276,0.701357466
Montana,30105,Valley County,3019,935,4079,2084,0.740132385,0.229222849,0.510909537
Montana,30107,Wheatland County,843,209,1086,634,0.776243094,0.192449355,0.583793738
Montana,30109,Wibaux County,463,71,546,392,0.847985348,0.13003663,0.717948718
Montana,30111,Yellowstone County,50460,28392,81391,22068,0.619970267,0.348834638,0.271135629
Nebraska,31001,Adams County,10077,4100,14364,5977,0.70154553,0.285435812,0.416109719
Nebraska,31003,Antelope County,3032,396,3447,2636,0.879605454,0.114882507,0.764722947
Nebraska,31005,Arthur County,264,17,282,247,0.936170213,0.060283688,0.875886525
Nebraska,31007,Banner County,348,34,386,314,0.901554404,0.088082902,0.813471503
Nebraska,31009,Blaine County,250,37,291,213,0.859106529,0.127147766,0.731958763
Nebraska,31011,Boone County,2499,496,3031,2003,0.82448037,0.163642362,0.660838007
Nebraska,31013,Box Butte County,3827,1043,4931,2784,0.776110322,0.211518962,0.564591361
Nebraska,31015,Boyd County,938,132,1075,806,0.87255814,0.122790698,0.749767442
Nebraska,31017,Brown County,1428,201,1642,1227,0.869671133,0.122411693,0.74725944
Nebraska,31019,Buffalo County,17064,6386,23759,10678,0.718212046,0.268782356,0.44942969
Nebraska,31021,Burt County,2632,983,3656,1649,0.719912473,0.268873085,0.451039387
Nebraska,31023,Butler County,3642,906,4587,2736,0.793982995,0.197514716,0.59646828
Nebraska,31025,Cass County,10685,4824,15755,5861,0.678197398,0.306188512,0.372008886
Nebraska,31027,Cedar County,4141,702,4912,3439,0.843037459,0.142915309,0.70012215
Nebraska,31029,Chase County,1648,204,1866,1444,0.883172562,0.109324759,0.773847803
Nebraska,31031,Cherry County,2687,349,3069,2338,0.875529488,0.113717823,0.761811665
Nebraska,31033,Cheyenne County,3692,787,4530,2905,0.815011038,0.173730684,0.641280353
Nebraska,31035,Clay County,2677,577,3310,2100,0.808761329,0.174320242,0.634441088
Nebraska,31037,Colfax County,2636,845,3516,1791,0.749715586,0.24032992,0.509385666
Nebraska,31039,Cuming County,3536,867,4445,2669,0.795500562,0.195050619,0.600449944
Nebraska,31041,Custer County,5042,786,5886,4256,0.856608902,0.133537207,0.723071696
Nebraska,31043,Dakota County,3934,2109,6120,1825,0.642810458,0.344607843,0.298202614
Nebraska,31045,Dawes County,2812,992,3868,1820,0.726990693,0.256463289,0.470527404
Nebraska,31047,Dawson County,6312,2101,8491,4211,0.743375339,0.247438464,0.495936874
Nebraska,31049,Deuel County,843,151,1012,692,0.833003953,0.149209486,0.683794466
Nebraska,31051,Dixon County,2271,573,2895,1698,0.784455959,0.197927461,0.586528497
Nebraska,31053,Dodge County,10795,5434,16443,5361,0.656510369,0.330474974,0.326035395
Nebraska,31055,Douglas County,120919,148733,273403,-27814,0.442273859,0.544006467,-0.101732607
Nebraska,31057,Dundy County,829,96,929,733,0.892357374,0.103336921,0.789020452
Nebraska,31059,Fillmore County,2315,662,3013,1653,0.768337205,0.21971457,0.548622635
Nebraska,31061,Franklin County,1351,236,1600,1115,0.844375,0.1475,0.696875
Nebraska,31063,Frontier County,1213,185,1410,1028,0.860283688,0.131205674,0.729078014
Nebraska,31065,Furnas County,2043,358,2413,1685,0.846663904,0.148363034,0.69830087
Nebraska,31067,Gage County,7523,3242,10916,4281,0.689171858,0.296995236,0.392176621
Nebraska,31069,Garden County,949,162,1117,787,0.849597135,0.145031334,0.704565801
Nebraska,31071,Garfield County,893,116,1015,777,0.879802956,0.114285714,0.765517241
Nebraska,31073,Gosper County,907,203,1118,704,0.811270125,0.18157424,0.629695886
Nebraska,31075,Grant County,351,15,366,336,0.959016393,0.040983607,0.918032787
Nebraska,31077,Greeley County,1030,192,1235,838,0.834008097,0.155465587,0.67854251
Nebraska,31079,Hall County,15566,6956,22804,8610,0.682599544,0.305034205,0.377565339
Nebraska,31081,Hamilton County,4416,1067,5547,3349,0.796106003,0.192356229,0.603749775
Nebraska,31083,Harlan County,1506,280,1802,1226,0.835738069,0.155382908,0.680355161
Nebraska,31085,Hayes County,472,19,494,453,0.955465587,0.038461538,0.917004049
Nebraska,31087,Hitchcock County,1269,152,1433,1117,0.88555478,0.106071179,0.779483601
Nebraska,31089,Holt County,4708,681,5442,4027,0.865123117,0.125137817,0.7399853
Nebraska,31091,Hooker County,369,55,427,314,0.864168618,0.128805621,0.735362998
Nebraska,31093,Howard County,2868,642,3550,2226,0.807887324,0.18084507,0.627042254
Nebraska,31095,Jefferson County,2614,968,3631,1646,0.71991187,0.266593225,0.453318645
Nebraska,31097,Johnson County,1496,625,2152,871,0.695167286,0.290427509,0.404739777
Nebraska,31099,Kearney County,2828,736,3604,2092,0.784683685,0.204217536,0.580466149
Nebraska,31101,Keith County,3416,731,4199,2685,0.81352703,0.174089069,0.639437961
Nebraska,31103,Keya Paha County,500,44,544,456,0.919117647,0.080882353,0.838235294
Nebraska,31105,Kimball County,1424,272,1720,1152,0.827906977,0.158139535,0.669767442
Nebraska,31107,Knox County,3593,786,4436,2807,0.809963931,0.177186655,0.632777277
Nebraska,31109,Lancaster County,74215,81012,157633,-6797,0.470808777,0.513927921,-0.043119144
Nebraska,31111,Lincoln County,12674,3586,16464,9088,0.769800777,0.217808552,0.551992225
Nebraska,31113,Logan County,409,25,440,384,0.929545455,0.056818182,0.872727273
Nebraska,31115,Loup County,354,73,428,281,0.827102804,0.170560748,0.656542056
Nebraska,31117,McPherson County,267,12,283,255,0.943462898,0.042402827,0.901060071
Nebraska,31119,Madison County,12145,3360,15690,8785,0.774059911,0.21414914,0.559910771
Nebraska,31121,Merrick County,3551,730,4342,2821,0.817825887,0.168125288,0.649700599
Nebraska,31123,Morrill County,2026,366,2426,1660,0.835119538,0.150865622,0.684253916
Nebraska,31125,Nance County,1462,352,1837,1110,0.79586282,0.191616766,0.604246053
Nebraska,31127,Nemaha County,2443,915,3418,1528,0.714745465,0.26770041,0.447045056
Nebraska,31129,Nuckolls County,1836,399,2258,1437,0.813108946,0.176705049,0.636403897
Nebraska,31131,Otoe County,5651,2463,8198,3188,0.689314467,0.300439131,0.388875335
Nebraska,31133,Pawnee County,1085,284,1379,801,0.78680203,0.205946338,0.580855693
Nebraska,31135,Perkins County,1224,187,1426,1037,0.858345021,0.131136045,0.727208976
Nebraska,31137,Phelps County,4158,758,4965,3400,0.837462236,0.152668681,0.684793555
Nebraska,31139,Pierce County,3420,446,3897,2974,0.877598152,0.114447011,0.763151142
Nebraska,31141,Platte County,12326,3191,15658,9135,0.787201431,0.203793588,0.583407843
Nebraska,31143,Polk County,2296,501,2819,1795,0.814473217,0.177722597,0.636750621
Nebraska,31145,Red Willow County,4457,815,5323,3642,0.837309788,0.153109149,0.684200639
Nebraska,31147,Richardson County,2962,934,3942,2028,0.751395231,0.236935566,0.514459665
Nebraska,31149,Rock County,745,85,834,660,0.893285372,0.101918465,0.791366906
Nebraska,31151,Saline County,3734,1855,5655,1879,0.660300619,0.328028294,0.332272325
Nebraska,31153,Sarpy County,55567,43825,100735,11742,0.551615625,0.435052365,0.11656326
Nebraska,31155,Saunders County,9854,3558,13565,6296,0.726428308,0.262292665,0.464135643
Nebraska,31157,Scotts Bluff County,11033,3856,15040,7177,0.733577128,0.256382979,0.477194149
Nebraska,31159,Seward County,6667,2388,9184,4279,0.725936411,0.260017422,0.46591899
Nebraska,31161,Sheridan County,2102,362,2484,1740,0.846215781,0.145732689,0.700483092
Nebraska,31163,Sherman County,1344,328,1687,1016,0.796680498,0.194427979,0.602252519
Nebraska,31165,Sioux County,597,77,678,520,0.880530973,0.113569322,0.766961652
Nebraska,31167,Stanton County,2536,492,3064,2044,0.82767624,0.160574413,0.667101828
Nebraska,31169,Thayer County,2278,544,2852,1734,0.798737728,0.190743338,0.60799439
Nebraska,31171,Thomas County,348,44,393,304,0.885496183,0.111959288,0.773536896
Nebraska,31173,Thurston County,1125,978,2123,147,0.529910504,0.460668865,0.069241639
Nebraska,31175,Valley County,1872,403,2299,1469,0.814267073,0.175293606,0.638973467
Nebraska,31177,Washington County,8855,3538,12545,5317,0.705858908,0.282024711,0.423834197
Nebraska,31179,Wayne County,3011,1006,4073,2005,0.739258532,0.246992389,0.492266143
Nebraska,31181,Webster County,1449,296,1763,1153,0.821894498,0.167895632,0.653998866
Nebraska,31183,Wheeler County,424,57,486,367,0.872427984,0.117283951,0.755144033
Nebraska,31185,York County,5234,1648,6984,3586,0.749427262,0.235967927,0.513459336
Nevada,32001,Churchill County,9962,3179,13503,6783,0.737761979,0.235429164,0.502332815
Nevada,32003,Clark County,493052,520187,1031223,-27135,0.478123548,0.504436965,-0.026313416
Nevada,32005,Douglas County,23237,11553,35556,11684,0.653532456,0.324924063,0.328608392
Nevada,32007,Elko County,17352,4632,22465,12720,0.772401513,0.206187403,0.566214111
Nevada,32009,Esmeralda County,376,73,461,303,0.815618221,0.15835141,0.657266811
Nevada,32011,Eureka County,910,104,1036,806,0.878378378,0.1003861,0.777992278
Nevada,32013,Humboldt County,6141,1711,8030,4430,0.764757161,0.213075965,0.551681196
Nevada,32015,Lander County,2180,482,2725,1698,0.8,0.176880734,0.623119266
Nevada,32017,Lincoln County,2108,314,2472,1794,0.852750809,0.127022654,0.725728155
Nevada,32019,Lyon County,23861,8954,33541,14907,0.711397991,0.266956859,0.444441132
Nevada,32021,Mineral County,1528,711,2295,817,0.665795207,0.309803922,0.355991285
Nevada,32023,Nye County,18946,7559,26997,11387,0.701781679,0.279994073,0.421787606
Nevada,32027,Pershing County,1764,496,2308,1268,0.764298094,0.214904679,0.549393414
Nevada,32029,Storey County,2108,913,3075,1195,0.685528455,0.296910569,0.388617886
Nevada,32031,Washoe County,127443,130071,263734,-2628,0.483225523,0.493190108,-0.009964586
Nevada,32033,White Pine County,3364,883,4351,2481,0.773155596,0.202941852,0.570213744
Nevada,32510,Carson City,16873,13375,31068,3498,0.543099009,0.430507274,0.112591734
New Hampshire,33001,Belknap County,22765,17469,40550,5296,0.561405672,0.43080148,0.130604192
New Hampshire,33003,Carroll County,17407,16827,34498,580,0.504579976,0.487767407,0.016812569
New Hampshire,33005,Cheshire County,20142,24579,45200,-4437,0.445619469,0.543783186,-0.098163717
New Hampshire,33007,Coos County,9731,7355,17230,2376,0.564770749,0.426871735,0.137899013
New Hampshire,33009,Grafton County,21911,32998,55603,-11087,0.394061472,0.593457188,-0.199395716
New Hampshire,33011,Hillsborough County,112068,118780,233234,-6712,0.480495983,0.509273948,-0.028777965
New Hampshire,33013,Merrimack County,43365,48181,92475,-4816,0.468937551,0.521016491,-0.05207894
New Hampshire,33015,Rockingham County,102542,97616,201949,4926,0.507761861,0.483369564,0.024392297
New Hampshire,33017,Strafford County,33163,42374,76323,-9211,0.434508602,0.555193061,-0.120684459
New Hampshire,33019,Sullivan County,12484,12317,25091,167,0.497548922,0.490893149,0.006655773
New Jersey,34001,Atlantic County,65817,61879,129759,3938,0.507224932,0.476876363,0.030348569
New Jersey,34003,Bergen County,217096,232660,459077,-15564,0.472896704,0.506799513,-0.033902809
New Jersey,34005,Burlington County,94116,132275,229466,-38159,0.410152267,0.576447055,-0.166294789
New Jersey,34007,Camden County,87767,155522,246954,-67755,0.355398171,0.629761008,-0.274362837
New Jersey,34009,Cape May County,32151,21648,54568,10503,0.589191468,0.396716024,0.192475443
New Jersey,34011,Cumberland County,28675,26577,55885,2098,0.513107274,0.475565894,0.03754138
New Jersey,34013,Essex County,83908,224596,313283,-140688,0.267834514,0.716910908,-0.449076394
New Jersey,34015,Gloucester County,83326,78708,164635,4618,0.506125672,0.478075743,0.028049929
New Jersey,34017,Hudson County,79913,144765,231181,-64852,0.345672871,0.626197655,-0.280524784
New Jersey,34019,Hunterdon County,42391,36995,80925,5396,0.523830707,0.457151684,0.066679024
New Jersey,34021,Mercer County,52274,107558,163270,-55284,0.320169045,0.65877381,-0.338604765
New Jersey,34023,Middlesex County,162459,191802,365187,-29343,0.444865233,0.525215848,-0.080350615
New Jersey,34025,Monmouth County,197409,156382,360143,41027,0.5481406,0.434221962,0.113918638
New Jersey,34027,Morris County,143439,135672,284666,7767,0.503885255,0.476600648,0.027284607
New Jersey,34029,Ocean County,227232,105789,337135,121443,0.674008928,0.313788245,0.360220683
New Jersey,34031,Passaic County,100954,95156,202767,5798,0.497881805,0.469287409,0.028594397
New Jersey,34033,Salem County,18229,12275,31001,5954,0.58801329,0.395954969,0.192058321
New Jersey,34035,Somerset County,74101,98790,177412,-24689,0.417677496,0.556839447,-0.139161951
New Jersey,34037,Sussex County,52123,31019,84629,21104,0.615899987,0.366529204,0.249370783
New Jersey,34039,Union County,89063,147327,240632,-58264,0.370121181,0.612250241,-0.24212906
New Jersey,34041,Warren County,35772,23318,60150,12454,0.594713217,0.387664173,0.207049044
New Mexico,35001,Bernalillo County,118762,184117,310844,-65355,0.382063028,0.592313186,-0.210250158
New Mexico,35003,Catron County,1752,571,2357,1181,0.743317777,0.242257106,0.50106067
New Mexico,35005,Chaves County,15894,5941,22200,9953,0.715945946,0.267612613,0.448333333
New Mexico,35006,Cibola County,4311,4450,8977,-139,0.480227247,0.495711262,-0.015484015
New Mexico,35007,Colfax County,3252,2436,5813,816,0.559435747,0.419060726,0.140375022
New Mexico,35009,Curry County,10714,4230,15223,6484,0.703803455,0.277869014,0.425934441
New Mexico,35011,De Baca County,649,206,874,443,0.742562929,0.235697941,0.506864989
New Mexico,35013,Doña Ana County,37594,45937,85407,-8343,0.440174693,0.537859894,-0.097685201
New Mexico,35015,Eddy County,18141,5032,23472,13109,0.772878323,0.214383095,0.558495228
New Mexico,35017,Grant County,6580,7301,14224,-721,0.462598425,0.513287402,-0.050688976
New Mexico,35019,Guadalupe County,945,959,1938,-14,0.487616099,0.494840041,-0.007223942
New Mexico,35021,Harding County,297,128,431,169,0.689095128,0.296983759,0.392111369
New Mexico,35023,Hidalgo County,1140,705,1862,435,0.612244898,0.378625134,0.233619764
New Mexico,35025,Lea County,16997,3930,21209,13067,0.801405064,0.185298694,0.61610637
New Mexico,35027,Lincoln County,6942,3033,10165,3909,0.682931628,0.298376783,0.384554845
New Mexico,35028,Los Alamos County,4047,7726,12187,-3679,0.332075162,0.633954214,-0.301879051
New Mexico,35029,Luna County,4698,3176,8056,1522,0.583167825,0.394240318,0.188927507
New Mexico,35031,McKinley County,9364,15711,25867,-6347,0.362005644,0.607376194,-0.245370549
New Mexico,35033,Mora County,1010,1439,2487,-429,0.406111781,0.578608766,-0.172496984
New Mexico,35035,Otero County,15117,8582,24242,6535,0.623587163,0.354013695,0.269573468
New Mexico,35037,Quay County,2570,1055,3704,1515,0.693844492,0.284827214,0.409017279
New Mexico,35039,Rio Arriba County,6268,9373,15989,-3105,0.392019513,0.586215523,-0.19419601
New Mexico,35041,Roosevelt County,4687,1820,6639,2867,0.705979816,0.274137671,0.431842145
New Mexico,35043,Sandoval County,36605,41205,79540,-4600,0.4602087,0.518041237,-0.057832537
New Mexico,35045,San Juan County,34264,17464,52926,16800,0.647394475,0.329970147,0.317424328
New Mexico,35047,San Miguel County,3887,6985,11108,-3098,0.34992798,0.628826071,-0.278898091
New Mexico,35049,Santa Fe County,20457,61405,83719,-40948,0.244353134,0.733465522,-0.489112388
New Mexico,35051,Sierra County,3473,2332,5953,1141,0.583403326,0.39173526,0.191668067
New Mexico,35053,Socorro County,3651,3384,7233,267,0.504769805,0.467855662,0.036914144
New Mexico,35055,Taos County,4139,12038,16636,-7899,0.248797788,0.723611445,-0.474813657
New Mexico,35057,Torrance County,4880,2144,7179,2736,0.679760412,0.298648837,0.381111575
New Mexico,35059,Union County,1247,378,1665,869,0.748948949,0.227027027,0.521921922
New Mexico,35061,Valencia County,19057,13609,33277,5448,0.572677826,0.408961144,0.163716681
New York,36001,Albany County,54560,92589,147149,-38029,0.370780637,0.629219363,-0.258438725
New York,36003,Allegany County,13826,5483,19309,8343,0.716039153,0.283960847,0.432078305
New York,36005,Bronx County,98174,261670,359844,-163496,0.272823779,0.727176221,-0.454352442
New York,36007,Broome County,44763,45142,89905,-379,0.49789222,0.50210778,-0.004215561
New York,36009,Cattaraugus County,22586,11424,34010,11162,0.664098794,0.335901206,0.328197589
New York,36011,Cayuga County,20482,15772,36254,4710,0.564958349,0.435041651,0.129916699
New York,36013,Chautauqua County,34528,22085,56613,12443,0.609895254,0.390104746,0.219790507
New York,36015,Chemung County,21861,15572,37433,6289,0.584003419,0.415996581,0.168006839
New York,36017,Chenango County,14294,8177,22471,6117,0.636108762,0.363891238,0.272217525
New York,36019,Clinton County,18247,17478,35725,769,0.510762771,0.489237229,0.021525542
New York,36021,Columbia County,15168,20396,35564,-5228,0.426498707,0.573501293,-0.147002587
New York,36023,Cortland County,11706,10290,21996,1416,0.53218767,0.46781233,0.064375341
New York,36025,Delaware County,13789,9237,23026,4552,0.598844784,0.401155216,0.197689568
New York,36027,Dutchess County,71778,79994,151772,-8216,0.472933084,0.527066916,-0.054133832
New York,36029,Erie County,204774,248651,453425,-43877,0.451616034,0.548383966,-0.096767933
New York,36031,Essex County,9533,9629,19162,-96,0.497495042,0.502504958,-0.005009915
New York,36033,Franklin County,10569,8821,19390,1748,0.545074781,0.454925219,0.090149562
New York,36035,Fulton County,16237,7666,23903,8571,0.679287119,0.320712881,0.358574238
New York,36037,Genesee County,18997,9367,28364,9630,0.669757439,0.330242561,0.339514878
New York,36039,Greene County,14702,10436,25138,4266,0.584851619,0.415148381,0.169703238
New York,36041,Hamilton County,2223,1211,3434,1012,0.647350029,0.352649971,0.294700058
New York,36043,Herkimer County,19557,9110,28667,10447,0.682212998,0.317787002,0.364425995
New York,36045,Jefferson County,26417,16326,42743,10091,0.61804272,0.38195728,0.236085441
New York,36047,Kings County,233964,601265,835229,-367301,0.280119584,0.719880416,-0.439760832
New York,36049,Lewis County,9353,3600,12953,5753,0.722072107,0.277927893,0.444144214
New York,36051,Livingston County,18780,12148,30928,6632,0.607216762,0.392783238,0.214433523
New York,36053,Madison County,19025,14629,33654,4396,0.565311701,0.434688299,0.130623403
New York,36055,Monroe County,145940,214757,360697,-68817,0.404605528,0.595394472,-0.190788945
New York,36057,Montgomery County,13286,7356,20642,5930,0.643639182,0.356360818,0.287278364
New York,36059,Nassau County,368117,338424,706541,29693,0.521012935,0.478987065,0.04202587
New York,36061,New York County,113921,533782,647703,-419861,0.175884626,0.824115374,-0.648230748
New York,36063,Niagara County,58678,43438,102116,15240,0.574621019,0.425378981,0.149242038
New York,36065,Oneida County,60687,39415,100102,21272,0.606251623,0.393748377,0.212503247
New York,36067,Onondaga County,93916,133155,227071,-39239,0.413597509,0.586402491,-0.172804982
New York,36069,Ontario County,30221,29520,59741,701,0.505866993,0.494133007,0.011733985
New York,36071,Orange County,94936,80253,175189,14683,0.54190617,0.45809383,0.08381234
New York,36073,Orleans County,12659,5366,18025,7293,0.702302358,0.297697642,0.404604716
New York,36075,Oswego County,33548,20483,54031,13065,0.620902815,0.379097185,0.24180563
New York,36077,Otsego County,15256,13031,28287,2225,0.53932902,0.46067098,0.078658041
New York,36079,Putnam County,31553,23956,55509,7597,0.568430345,0.431569655,0.136860689
New York,36081,Queens County,264628,437282,701910,-172654,0.377011298,0.622988702,-0.245977405
New York,36083,Rensselaer County,38601,39668,78269,-1067,0.493183764,0.506816236,-0.013632473
New York,36085,Richmond County,128151,69345,197496,58806,0.648878965,0.351121035,0.297757929
New York,36087,Rockland County,83543,65880,149423,17663,0.55910402,0.44089598,0.11820804
New York,36089,St. Lawrence County,25919,18010,43929,7909,0.59002026,0.40997974,0.18004052
New York,36091,Saratoga County,63940,66321,130261,-2381,0.490860657,0.509139343,-0.018278687
New York,36093,Schenectady County,31975,39733,71708,-7758,0.445905617,0.554094383,-0.108188766
New York,36095,Schoharie County,10423,5547,15970,4876,0.65266124,0.34733876,0.30532248
New York,36097,Schuyler County,5717,3736,9453,1981,0.604781551,0.395218449,0.209563102
New York,36099,Seneca County,8379,6610,14989,1769,0.559009941,0.440990059,0.118019881
New York,36101,Steuben County,29777,15413,45190,14364,0.658928967,0.341071033,0.317857933
New York,36103,Suffolk County,417549,341812,759361,75737,0.549868903,0.450131097,0.099737806
New York,36105,Sullivan County,20386,14549,34935,5837,0.583540862,0.416459138,0.167081723
New York,36107,Tioga County,15038,9437,24475,5601,0.61442288,0.38557712,0.228845761
New York,36109,Tompkins County,11354,34631,45985,-23277,0.2469066,0.7530934,-0.5061868
New York,36111,Ulster County,39743,57974,97717,-18231,0.406715311,0.593284689,-0.186569379
New York,36113,Warren County,18606,17099,35705,1507,0.521103487,0.478896513,0.042206974
New York,36115,Washington County,17268,11224,28492,6044,0.60606486,0.39393514,0.212129721
New York,36117,Wayne County,27286,17056,44342,10230,0.61535339,0.38464661,0.230706779
New York,36119,Westchester County,167795,287434,455229,-119639,0.368594707,0.631405293,-0.262810585
